"names","values"
"event","Thank you all for your birthday wishes. I had a good day! :) I did practically nothing lol which is always a good thing. 

I got hit with about 500.00 in car emergencies last month, so my whole getting caught up with bills had to be postponed a bit, but at least it is only a bit. I have high hopes for this month considering I just put in 11.5 hours of OT this week. 

My job is both good and bad, but I guess you can say that about any job. We keep having people leave, mainly because our immediate management is a bunch of high school drama queens, and the moment I have 8 clients I am responsible for. As long as they hire someone soon and I get put back down to 5 or 6 I should be fine, but there just isn't enough hours in the day to give 8 people what they need and/or want from me. And the paperwork is going to take me longer than the scheduled amount of time I have to do it. It's strange, you'd figure the clients would be the stressful part of my job seeing as I now work with 3 boarder line personality disorders, 2 bi-polar disorders, 1 factious disorder, 7 major depression, 2 with serious physical problems, 1 with mild mental retardation and 6 schizophrenics (one of which has a ""controller"" who prevents him/her from taking care of him/herself, but it's my manager that makes me munch on Advil when I get home. We are treated like disposable employees and while I have only been the subject of her ire once (with a hysterical yelling at in staff meeting because I didn't know I had to inform her of a client going to the hospital for a physical reason, I did inform everyone else I was suppose to and wrote it in the book that everyone is suppose to read daily with lines like ""If ""client"" had died we all would have been fired! You could have lost everyone in this room their job! Go to the hospital right now!"") She has this kind of reaction to one of us back there at least once a week, usually for things that we were never told where policy or things that out of our control. One person quit and left 15 or so progress notes unwritten. One of my coworkers ended up having to do about 10 of them and her job was threatened if it wasn't done on time. Another got yelled at because she took the company car that she had signed out when unbeknownst to her someone one else needed it for an emergency. We all go yelled at for going to Chinese buffet restaurants and taking hour long lunches when it never happened and for dressing like sluts while she was wearing a shirt cut so low it was embarrassing to look at her. And she has rather large breasts, so it was very hard not to laugh when she gave us the ""no tits, ass, or stomach can be shown"" rule.  

I'm not sure what is going to happen. Right now there are seven of us back there. One is about to quit because he just got his masters degree in counseling, one is about to be promoted to running a residence house, and one is getting married and moving to Germany in December. They fired the only person in the company that had Red Cross certification to train us in medication dispersal. We are down to one person in the company that can prescribe medication. One of our two Rehabilitation specialists just gave her notice. They fired one of the psychologists. The place is slowing falling to pieces. I hope they start replacing some of these people soon. On the up side, I became a little more valuable because I got my med training down a week before they fired the trainer.

College starts up again next Wednesday. I am taking four classes. On Monday and Wednesday I will be taking Art Appreciation at 8am and Introduction to African American Studies at 9:15am and on Tuesday and Thursday I will be taking World Civilizations 1 at 8am and Fiction Writing at 9:15. Then on Tuesday - Thursday going to work for 11 - 7 and my normal 9 - 5 on Friday and 12 - 8 on Saturday. My life is about to get very hectic. I couldn't go to school at night because they didn't have a Psych major at night, not that I'm taking any Psych classes this semester, but at least I'll be getting some of the random crap out of the way and I am looking forward to Fiction Writing. I also had to find classes that fit in the 8 and 9:15 time slots so I could still work 40 hours. 

Well, I guess that's about it for now. :) Talk to you all soon."
"eventtime","2006-09-03 10:36:00"
"current_moodid","61"
"url","http://silverfangcat.livejournal.com/30485.html"
"userid","13908"
"itemid","118"
"event","SSB0dXJuIDMzIHRvZGF5LiBJIGZlZWwgb2xkIHNvbWV0aW1lcyBpbiB0aGUgc2Vuc2UgdGhhdCBJIGFtIGRvaW5nIHRoaW5ncyBJIHJlYWxseSB0aG91Z2h0IEkgd291bGQgaGF2ZSBmaW5pc2hlZCBieSBub3csIHNjaG9vbCwga2lkcywgZXRjLiwgYnV0IHJlYWxseSB5b3VuZyB3aGVuIEkgY29uc2lkZXIgdGhhdCBteSBsaWZlIGlzIHByb2JhYmx5IG5vdCBoYWxmIG92ZXIgeWV0LiBVbmxlc3MgSSBnZXQgc29tZSBob3JyaWJsZSBkaXNlYXNlIG9yIHNvbWV0aGluZy4uLiBCdXQgbGV04oCZcyBub3QgZHdlbGwgb24gdGhlIGhvcnJlbmRvdXMgcG9zc2libGUgZnV0dXJlcy4gSSBoYXZlIHRoZSBwcmVzZW50IHRvIGtlZXAgbWUgYnVzeS4NCg0KSSdsbCB1cGRhdGUgb24gbXkgam9iIGxhdGVyLCBpdHMgdG9vIGFubm95aW5nIGFuZCB3aWxsIG1ha2UgbWUgYW5ncnkgYW5kIEkndmUgZGVjaWRlZCB0byBiZSBoYXBweSB0b2RheSBpZiBpdCBraWxscyBtZSBvciBzb21lYm9keSBlbHNlLCBJJ20gc3RpbGwgYSBsaXR0bGUgZnV6enkgb24gdGhlIGRldGFpbHMuDQoNCkkgbWVldCB3aXRoIHRoZSBEZWFuIGF0IEZTQyB0b21vcnJvdy4gSSdtIGdvaW5nIHRvIHNlZSBpZiBoZSBjYW4gdGFrZSBtZSBvZmYgb2YgYWNhZGVtaWMgcHJvYmF0aW9uIGNvbnNpZGVyaW5nIG15IGdwYSBhdCBNV0NDIGFuZCBmaW5kIG91dCBpZiBJIGNhbiBzd2l0Y2ggdG8gYW4gZXZlbmluZyBzdHVkZW50IHdpdGhvdXQgcnVpbmluZyBteSBmaW5hbmNpYWwgYWlkZSBwYWNrYWdlLiBJdOKAmXMgYSBnb29kIHBhY2thZ2Ugc28gSSBkb27igJl0IHdhbnQgdG8gc2NyZXcgaXQgdXAuDQoNCkkgam9pbmVkIGEgZmFudGFzeSBmb290YmFsbCBsZWFndWUgdGhhdCBJYWluIHRvbGQgbWUgYWJvdXQuIEkganVzdCBwaWNrZWQgbmFtZXMgSSB0aG91Z2h0IHNvdW5kZWQgbGlrZSB0aGV5IGNvdWxkIHBsYXkgc29jY2VyIHJlYWxseSB3ZWxsLiBJIHdhcyB0ZW1wdGVkIHRvIGp1c3QgcGljayByZWFsbHkgY3V0ZSBndXlzLCBidXQgSSBqdXN0IGRpZG7igJl0IGhhdmUgdGhlIHRpbWUgdG8gbGV0IGFsbCB0aGUgcGljdHVyZXMgbG9hZCBhbmQgcHJldHR5IGJveXMgZG9u4oCZdCBhbHdheXMgcGxheSBzbyB3ZWxsIHdoZW4gdGhleSBoYXZlIHRvIGdldCBkaXJ0eS4gTWF5YmUgSSdsbCBkbyB0aGF0IG5leHQgeWVhci4gT2YgY291cnNlIEkgcmVhbGx5IGRvbuKAmXQgaGF2ZSBhbnkgaWRlYSBhdCBhbGwgd2hhdCBJIGFtIGRvaW5nIGJ1dCB0aGF0IG5ldmVyIHN0b3BwZWQgbWUgYmVmb3JlLg0KDQpXZXJld29sZiBpcyBnb2luZyB3ZWxsLCBidXQgaW4gb3JkZXIgdG8gdXBkYXRlIHRoYXQgSSB3b3VsZCBuZWVkIGEgaG91ciBvciBzbyBhbmQgSSBhbSBtZWV0aW5nIG15IHBhcmVudHMgaW4gYSBsaXR0bGUgd2hpbGUgc28gbXkgTW9tIGFuZCBJIGNhbiBnbyB0byBvdXIgYW5udWFsIGZyZWUgbWVhbCBhdCBEZW5ueSdzLiANCg0KSSBndWVzcyB0aGF04oCZcyBhYm91dCBpdC4gSSBob3BlIGV2ZXJ5b25lIHdobyByZWFkcyB0aGlzIGlzIGRvaW5nIHdlbGwuIEkgcmVhbGx5IG1pc3MgeW91IGd1eXMsIEkgaG9wZSBteSBsaWZlIHNsb3dzIGRvd24gZW5vdWdoIHRvIGVtYWlsIHNvb24u"
"eventtime","2006-08-06 07:59:00"
"current_moodid","101"
"url","http://silverfangcat.livejournal.com/30419.html"
"userid","13908"
"itemid","117"
"event","<form action='http://memegen.net/viewmeme.pl?meme=1074856656' method='POST'><table style='font-family : Arial, Verdana, Helvetica, sans-serif; border-collapse: collapse; border: 1px solid black;' cellspacing='0' cellpadding='2' align='center'><tr><th colspan=2 style='background-color: #000000;'><span style='color:#DDDD88'>If You Ruled the Land . . . by wackyweasel</span></th></tr><tr><td style='background-color:#333333; border: 1px solid black;'><span style='color: #FFFFFF;'>Your first name:</span></td><td style='background-color:#DDDDAA; border: 1px solid black;'><span style='color: #000000;'><input type='text' name='Your first name:' value='Mel' size='20'></span></td></tr><tr><td style='background-color:#333333; border: 1px solid black;'><span style='color: #FFFFFF;'>How you gained your rule:</span></td><td style='background-color:#DDDDAA; border: 1px solid black;'><span style='color: #000000;'><select name='How you gained your rule:'><option>Military coup, of course!  They never saw it coming . . .<option>Walked in and took the throne while they were at lunch<option>Rightful heir!!<option>Strategic poisoning . . .<option>Mind control<option SELECTED>Asked for it really nicely, 'pretty please'<option>No idea . . .</select></span></td></tr><tr><td style='background-color:#333333; border: 1px solid black;'><span style='color: #FFFFFF;'>Your title is:</span></td><td style='background-color:#DDDDAA; border: 1px solid black;'><span style='color: #000000;'>You Sexy Thang</span></td></tr><tr><td style='background-color:#333333; border: 1px solid black;'><span style='color: #FFFFFF;'>Your symbol is:</span></td><td style='background-color:#DDDDAA; border: 1px solid black;'><span style='color: #000000;'>a Jack Russel terrier, because of Wishbone</span></td></tr><tr><td style='background-color:#333333; border: 1px solid black;'><span style='color: #FFFFFF;'>You rule from:</span></td><td style='background-color:#DDDDAA; border: 1px solid black;'><span style='color: #000000;'>an ice palace - cold, but so, well, cool!</span></td></tr><tr><td style='background-color:#333333; border: 1px solid black;'><span style='color: #FFFFFF;'>At your side is:</span></td><td style='background-color:#DDDDAA; border: 1px solid black;'><span style='color: #000000;'>your huge red dragon, Ringo</span></td></tr><tr><td style='background-color:#333333; border: 1px solid black;'><span style='color: #FFFFFF;'>Your enforcers, troops, and guards are all:</span></td><td style='background-color:#DDDDAA; border: 1px solid black;'><span style='color: #000000;'>just regular, run-of-the-mill . . . cyborgs</span></td></tr><tr><td style='background-color:#333333; border: 1px solid black;'><span style='color: #FFFFFF;'>Your most popular law is:</span></td><td style='background-color:#DDDDAA; border: 1px solid black;'><span style='color: #000000;'>""Whack Your Boss With A Dead Fish"" Day</span></td></tr><tr><td style='background-color:#333333; border: 1px solid black;'><span style='color: #FFFFFF;'>Your least popular law is:</span></td><td style='background-color:#DDDDAA; border: 1px solid black;'><span style='color: #000000;'>You must be offered a role in any new movie you want</span></td></tr><tr><td style='background-color:#333333; border: 1px solid black;'><span style='color: #FFFFFF;'>Your worst enemy is:</span></td><td style='background-color:#DDDDAA; border: 1px solid black;'><span style='color: #000000;'>the coach of your favorite team's rival team</span></td></tr><tr><td colspan='2' bgcolor='#333333' style='border: 1px solid black; text-align: center;' align='center'><table width='100%' cellpadding=0 cellspacing=0 width='300'><caption><span style='color: #FFFFFF;'>Your popularity rating is:: 9%</span></caption><tr><td bgcolor='#FF0000' height='5'></td><td bgcolor='#FF0000' height='5'></td><td bgcolor='#EE1111' height='5'></td><td bgcolor='#CC2222' height='5'></td><td bgcolor='#AA4444' height='5'></td><td bgcolor='#886666' height='5'></td><td bgcolor='#668888' height='5'></td><td bgcolor='#44AAAA' height='5'></td><td bgcolor='#22CCCC' height='5'></td><td bgcolor='#11EEEE' height='5'></td><td bgcolor='#00FFFF' height='5'></td><td bgcolor='#00FFFF' height='5'></td></tr><tr><td bgcolor='#FF0000' height='5'></td><td bgcolor='#FFFFFF' height='10'></td><td bgcolor='#EE1111' height='5'></td><td bgcolor='#CC2222' height='5'></td><td bgcolor='#AA4444' height='5'></td><td bgcolor='#886666' height='5'></td><td bgcolor='#668888' height='5'></td><td bgcolor='#44AAAA' height='5'></td><td bgcolor='#22CCCC' height='5'></td><td bgcolor='#11EEEE' height='5'></td><td bgcolor='#00FFFF' height='5'></td><td bgcolor='#00FFFF' height='5'></td></tr><tr><td bgcolor='#FF0000' height='5'></td><td bgcolor='#FF0000' height='5'></td><td bgcolor='#EE1111' height='5'></td><td bgcolor='#CC2222' height='5'></td><td bgcolor='#AA4444' height='5'></td><td bgcolor='#886666' height='5'></td><td bgcolor='#668888' height='5'></td><td bgcolor='#44AAAA' height='5'></td><td bgcolor='#22CCCC' height='5'></td><td bgcolor='#11EEEE' height='5'></td><td bgcolor='#00FFFF' height='5'></td><td bgcolor='#00FFFF' height='5'></td></tr></table></td></tr><tr><td colspan='2' bgcolor='#333333' style='border: 1px solid black; text-align: center;' align='center'><table width='100%' cellpadding=0 cellspacing=0 width='300'><caption><span style='color: #FFFFFF;'>Your chance of being overthrown is:: 57%</span></caption><tr><td bgcolor='#000000' height='5'></td><td bgcolor='#000000' height='5'></td><td bgcolor='#111100' height='5'></td><td bgcolor='#222200' height='5'></td><td bgcolor='#444400' height='5'></td><td bgcolor='#666600' height='5'></td><td bgcolor='#888800' height='5'></td><td bgcolor='#AAAA00' height='5'></td><td bgcolor='#CCCC00' height='5'></td><td bgcolor='#EEEE00' height='5'></td><td bgcolor='#FFFF00' height='5'></td><td bgcolor='#FFFF00' height='5'></td></tr><tr><td bgcolor='#000000' height='5'></td><td bgcolor='#FF0000' height='10'></td><td bgcolor='#FF0000' height='10'></td><td bgcolor='#FF0000' height='10'></td><td bgcolor='#FF0000' height='10'></td><td bgcolor='#FF0000' height='10'></td><td bgcolor='#FF0000' height='10'></td><td bgcolor='#AAAA00' height='5'></td><td bgcolor='#CCCC00' height='5'></td><td bgcolor='#EEEE00' height='5'></td><td bgcolor='#FFFF00' height='5'></td><td bgcolor='#FFFF00' height='5'></td></tr><tr><td bgcolor='#000000' height='5'></td><td bgcolor='#000000' height='5'></td><td bgcolor='#111100' height='5'></td><td bgcolor='#222200' height='5'></td><td bgcolor='#444400' height='5'></td><td bgcolor='#666600' height='5'></td><td bgcolor='#888800' height='5'></td><td bgcolor='#AAAA00' height='5'></td><td bgcolor='#CCCC00' height='5'></td><td bgcolor='#EEEE00' height='5'></td><td bgcolor='#FFFF00' height='5'></td><td bgcolor='#FFFF00' height='5'></td></tr></table></td></tr><tr><td colspan=2 align='center' bgcolor='#000000'><input type='submit' value='Fill Out Your Answers and Try it!'></td></tr><tr><td colspan=2 align='center' bgcolor='#000000'><font size='-1' color='#FFFFFF'><a href='http://memegen.net/'><font color='#DDDD88'>Quiz created with MemeGen</font></a>!</font></td></tr></table><input type='hidden' name='un' value='wackyweasel'><input type='hidden' name='meme' value='1074856656'></form>"
"eventtime","2006-07-17 10:42:00"
"url","http://silverfangcat.livejournal.com/30093.html"
"userid","13908"
"itemid","116"
"event","SGkgZXZlcnlvbmUuDQoNCk15IGpvYiBpcyBnb2luZyBwcmV0dHkgd2VsbC4gVGhlcmUncyBzb21lIHBvbGl0aWNhbCBidWxsc2hpdCBpbiB0aGUgdXBwZXIgbWFuYWdlbWVudCBnb2luZyBvbiwgYnV0IEkgZG9u4oCZdCB0aGluayBpdCB3aWxsIGFmZmVjdCBtZS4gTXkgYm9zc+KAmXMgYm9zcyBnb3QgZmlyZWQgbGFzdCBUdWVzZGF5IGFuZCB0aGVuIG9uZSBvZiB0aGUgdGhlcmFwaXN0cyBnb3QgZmlyZWQgb24gV2VkbmVzZGF5LiBJdOKAmXMgbGVhdmluZyB0aGUgaGlnaGVyIHVwIHBlb3BsZSB2ZXJ5IG5lcnZvdXMgYW5kIHRoZXJlIGlzIGEgbG90IG9mIHdoaXNwZXJpbmcgaW4gY29ybmVycy4gTm8gYm9keSBzZWVtcyB0byBrbm93IHdoeSB0aGlzIGlzIGdvaW5nIG9uIG9yIHdoYXQgZWl0aGVyIG9mIHRoZW0gcmVhbGx5IGRpZCBzbyBteSBib3NzIGFuZCB0aGUgb3RoZXIgbWlkZGxlIG1hbmFnZW1lbnQgcGVvcGxlIGFyZSBzY2FyZWQuIFNvbWV0aW1lcyBpdHMgZ29vZCB0byBiZSB1bmRlciB0aGUgcmFkYXIgYXQgdGhlIGJvdHRvbSBvZiB0aGUgZm9vZCBjaGFpbi4NCg0KT24gdGhlIG90aGVyIGhhbmQgdGhlcmUgYXJlIHRoaW5ncyB0aGF0IEkgaGF0ZSBhYm91dCBoYXZpbmcgc28gbGl0dGxlIHBvd2VyLiBGb3IgaW5zdGFuY2UsIG9uZSBvZiBteSBjbGllbnRzIGhhcyBiaXBvbGFyIGRpc29yZGVyIGFuZCBpcyBhIHBhcmFub2lkIHNjaGl6b3BocmVuaWMuIEhlIGFkbWl0dGVkIHRvIG1lLCBoaXMgRE1IIHdvcmtlciwgbXkgYm9zcywgaGlzIG51cnNlLCB0aGUgc29jaWFsIHdvcmtlciBhdCBoaXMgbnVyc2luZyBzZXJ2aWNlLCBhbmQgdGhlIHJlaGFiIHNwZWNpYWxpc3QgdGhhdCBoZSB3YXMgdGhpbmtpbmcgYWJvdXQga2lsbGluZyBoaW1zZWxmLiBIZSBoYWQgYSBwbGFuIHRoYXQgd2FzIHNjYXJ5IGluIGhvdyB3ZWxsIHRob3VnaHQgb3V0IGl0IHdhcyBhbmQgaG93IHF1aWNrbHkgaXQgd291bGQgd29yay4gSSB0b29rIGhpbSB0byB0aGUgbG9jYWwgaG9zcGl0YWwgc28gdGhhdCBoZSBjb3VsZCBnZXQgc29tZSBoZWxwLiBUaGlzIHdhcyBvbiBUdWVzZGF5LCBvbiBGcmlkYXkgSSB3ZW50IHRvIHZpc2l0IGhpbSBhbmQgYXNrIGhpcyB0aGVyYXBpc3QgdXAgYXQgdGhlIGhvc3BpdGFsIHNvbWUgcXVlc3Rpb25zIGFuZCB0byBtYWtlIHN1cmUgdGhleSBzZXQgdXAgYSB0ZWFtIG1lZXRpbmcgYmVmb3JlIGRpc2NoYXJnaW5nIGhpbS4gSSB3YXMgdG9sZCB0aGF0IHRoZXkgZGlkIG5vdCBjaGFuZ2UgYW55IG9mIGhpcyBtZWRpY2F0aW9uLCB0aGF0IGhlIHdhcyBub3QgZ29pbmcgdG8gYW55IHRoZXJhcHkgc2Vzc2lvbnMgdW5sZXNzIGRyYWdnZWQgdGhlcmUsIGFuZCB0aGF0IGhlIHNwZW50IGFsbCBoaXMgdGltZSBpbiBoaXMgcm9vbSBxdWlldC4gQWxsIHRoaW5ncyB0aGF0IGFyZSB0b3RhbGx5IG91dCBvZiBjaGFyYWN0ZXIuIEknbSB0aGVuIHRvbGQgdGhhdCBoZSBpcyBub3QgZG9pbmcgdmVyeSB3ZWxsIGF0IGFsbCwgYnV0IHRoYXQgd2UgY2FuIGhhdmUgYSBtZWV0aW5nIG9uIE1vbmRheSBvciBUdWVzZGF5LiBJIGFzayB0aGF0IGl0IGJlIG1hZGUgY2xvc2VyIHRvIGhpcyBkaXNjaGFyZ2UgZGF0ZSBhbmQgSSBhbSB0b2xkIHRoYXQgaGUgd2lsbCBiZSBsZWF2aW5nIFR1ZXNkYXkgb3IgV2VkbmVzZGF5LiBOb3RoaW5nIGhhcyBjaGFuZ2VkLCBoZSBpcyBzdGlsbCBpbiBhIGRlZXAgZGVwcmVzc2lvbiwgc3RpbGwgdGhpbmtpbmcgc3VpY2lkYWwgdGhvdWdodHMsIGFuZCB0aGV5IGhhdmUgYSBkaXNjaGFyZ2UgZGF0ZSBsaW5lZCB1cCBmb3IgaGltLiBBbGwgdGhleSBkaWQgd2FzIGdpdmUgaGltIGEgYmVkIGZvciBhIHdlZWssIGl0IHNpY2tlbnMgbWUuDQoNClRoZSBwYXBlciB3b3JrIGlzIGEgcGFpbiBpbiB0aGUgYXNzIHRvby4gV2UgYXJlIHN0aWxsIGdvaW5nIHdpdGggdGhlICJqdW1wIGluIHRoZSB3YXRlciBhbmQgbGVhcm4gaG93IHRvIHN3aW0iIG1ldGhvZCBvZiB0cmFpbmluZywgYnV0IEknbSBnZXR0aW5nIHRoZXJlLg0KDQpJIHdlbnQgdG8gRml0Y2hidXJnIFN0YXRlIENvbGxlZ2UgbGFzdCB3ZWVrIHRvIHRha2UgbXkgbWF0aCBwbGFjZW1lbnQgdGVzdCBhbmQgc2VlIGlmIEkgY291bGQgcmVnaXN0ZXIgZm9yIHNvbWUgY2xhc3Nlcy4gVHVybnMgb3V0IEkgaGF2ZSB0byBtZWV0IHdpdGggdGhlIGRlYW4sIHdobyBpcyBvbiB2YWNhdGlvbiB0aWxsIHRoZSBsYXN0IHdlZWsgb2YgSnVseSwgYmVjYXVzZSBBLiBJJ20gZ29pbmcgdG8gYXJndWUgbXlzZWxmIG9mZiBvZiBhY2FkZW1pYyBwcm9iYXRpb24sIGl0cyBhYnN1cmQgd2hlbiBJIGdyYWR1YXRlZCBmcm9tIHRoZSBNb3VudCB3aXRoIHN1Y2ggYSBoaWdoIEdQQSBhbmQgd2hlbiB0aGUgY2xhc3NlcyB0aGV5IHRyYW5zZmVycmVkIG92ZXIgd2VyZSBhbGwgQSdzIGFuZCBvbmUgQi0gQi4gVGhlIGNvbnRyYWN0IHRvIHJldHVybiB0byBzY2hvb2wgYWZ0ZXIgZHJvcHBpbmcgb3V0IGluIDE5OTIgc3RhdGVkIHRoYXQgSSBoYWQgdG8gdGFrZSA0IGNsYXNzZXMgYnV0IHdpdGggdGhpcyBqb2IgSSBoYXZlIHRvIGdvIGF0IG5pZ2h0IGFuZCBpZiB5b3UgZ28gYXQgbmlnaHQgeW91IGFyZSBvbmx5IGFsbG93ZWQgdG8gdGFrZSAzIGNsYXNzZXMgYW5kIEMuIEkgd2FudCB0byBtYWtlIHN1cmUgdGhhdCBhYnNvbHV0ZWx5IGV2ZXJ5dGhpbmcgaXMgaW4gb3JkZXIgYmVmb3JlIFNlcHQuIEkgY2Fu4oCZdCBzaWduIHVwIGZvciBjbGFzc2VzIHRpbGwgbXkgZmluYW5jaWFsIGFpZGUgaXMgc2V0IHdoaWNoIHNob3VsZCBiZSB3aXRoaW4gdGhlIG5leHQgd2VlayBvciB0d28uIEknbSBqdXN0IHdhaXRpbmcgb24gYSBwYXBlciBmcm9tIHRoZSBJUlMgYmVjYXVzZSBJIGNhbuKAmXQgc2VlbSB0byBmaW5kIG15IGNvcHkgb2YgbGFzdCB5ZWFycyB0YXggcmV0dXJucyB0byBzYXZlIG15IGxpZmUuDQoNClVuZm9ydHVuYXRlbHksIHlvdSBjYW7igJl0IGJlIGEgcHN5Y2ggb3Igc29jaW9sb2d5IG1ham9yIGF0IG5pZ2h0LCBhbGwgb2YgdGhlIGNsYXNzZXMganVzdCBhcmVu4oCZdCBvZmZlcmVkLiBTbyBJIHRhbGtlZCB0byB0aGUgYWNhZGVtaWMgYWR2aXNvciBhbmQgd2UgZGVjaWRlZCB0aGF0IEkgd291bGQganVzdCBzb3J0IG9mIGFkdmlzZSBteXNlbGYgYW5kIHRha2UgY2xhc3NlcyBhdCBuaWdodCB0aGF0IHdpbGwgZ28gdG93YXJkcyBteSBtYWpvcnMgb2YgY2hvaWNlIGFuZCB0aGVuIGNoYW5nZSBteSBtYWpvciB3aGVuIEkgYW0gYWJsZSB0byBnbyB0byBzY2hvb2wgZHVyaW5nIHRoZSBkYXkgd2hpY2ggSSB3aWxsIGhhdmUgdG8gZG8gaW4gYWJvdXQgYSB5ZWFyIGJlY2F1c2UgSSB3aWxsIGhhdmUgdGFrZW4gYWxsIG9mIHRoZSBjbGFzc2VzIHRoYXQgSSBjYW4gYXQgbmlnaHQuIEknbGwgd29ycnkgYWJvdXQgdGhhdCBsYXRlciB0aG91Z2g7IEkgaGF2ZSBlbm91Z2ggdG8gd29ycnkgYWJvdXQgbm93Lg0KDQpGaW5hbmNpYWxseSB0aGluZ3MgYXJlIHN0YXJ0aW5nIHRvIGdldCBhIGxpdHRsZSBicmlnaHRlci4gQnkgdGhlIGVuZCBvZiBuZXh0IG1vbnRoIEkgc2hvdWxkIGJlIGNhdWdodCB1cCBlbm91Z2ggdG8gYmUgb24gYSBidWRnZXQgYW5kIHN0YXJ0IHBheWluZyBiYWNrIHBlb3BsZSBJIG93ZSBtb25leSB0bywgd2hpY2ggd2lsbCBiZSBuaWNlLiBJIHN0aWxsIG5lZWQgdG8gZ2V0IGEgbGFwIHRvcCBiZWZvcmUgc2Nob29sIHN0YXJ0cywgYnV0IGlmIEkgaGF2ZSB0byBnbyB0byBzY2hvb2wgYXQgbmlnaHQgZm9yIGEgd2hpbGUgdGhhdCBtYXkgYmUgYWJsZSB0byBiZSBwdXQgb24gaG9sZC4gSSBkbyBuZWVkIHRvIGdldCBhIG5ldyBjb21wdXRlciB0aG91Z2gsIHRoaXMgb25lIGlzIHN0YXJ0aW5nIHRvIGJlIG91dGRhdGVkIGFuZCBJIHJlYWxseSB3b3VsZCBsaWtlIHRvIGJlIGRvaW5nIHRoaW5ncyBvbiB0aGUgY29tcHV0ZXIgd2l0aG91dCBoYXZpbmcgdG8ga2ljayBTdGV2ZSBvZmYgb2YgaXQsIGFuZCB0byBiZSBhYmxlIHRvIHBsYXkgV09XIHdpdGggaGltIGluc3RlYWQgb2YgdGFraW5nIHR1cm5zLg0KDQpTbywgaWYgYW55b25lIGhhcyBhbnkgaWRlYXMgb24gZ2V0dGluZyBnb29kLCBjaGVhcCBjb21wdXRlcnMgYW5kIGxhcHRvcHMgbGV0IG1lIGtub3cuDQoNCkFuZCBJIGd1ZXNzIHRoYXTigJlzIGFib3V0IGl0LiBJJ3ZlIGJlZW4gd29ya2luZyBUdWVzZGF5IC0gU2F0dXJkYXksIEkndmUgYmVlbiBkcml2aW5nIGJhY2sgYW5kIGZvcnRoIGZyb20gQ2FwZSBDb2QgZm9yIGZhbWlseSBvYmxpZ2F0aW9ucyBvbiB3ZWVrZW5kcyBiZWZvcmUgbXkgc2NoZWR1bGUgc2hpZnQsIGFuZCBJ4oCZdmUgYmVlbiBnb2luZyB0byBGU0Mgb24gTW9uZGF5cyB0byBkZWFsIHdpdGggc2Nob29sLiBJJ3ZlIGJlZW4gdmVyeSBidXN5LCBhbm5veWluZ2x5IGJ1c3ku"
"eventtime","2006-07-17 10:10:00"
"current_moodid","91"
"url","http://silverfangcat.livejournal.com/29717.html"
"userid","13908"
"itemid","115"
